NID-408178,ACC-645518,21142
NID-464979,ACC-439590,45579
NID-485482,ACC-125216,17115
NID-799933,ACC-250064,14528
NID-192500,ACC-312226,15515
NID-792474,ACC-459416,12033
NID-668313,ACC-694719,15030
NID-970590,ACC-705038,21670
NID-372924,ACC-392943,36032
NID-368166,ACC-492306,22491
NID-443553,ACC-266869,43901
NID-359148,ACC-481309,13888
NID-189095,ACC-598167,19896
NID-421068,ACC-483282,49217
NID-808964,ACC-989744,32871
NID-609776,ACC-185747,13011
NID-666927,ACC-206258,36400
NID-501487,ACC-826389,33812
NID-321246,ACC-138373,10247
NID-994721,ACC-220915,16107
NID-887328,ACC-829639,33422
NID-973002,ACC-307867,14483
NID-673771,ACC-255253,36939
NID-372150,ACC-482048,19385
NID-429074,ACC-246031,30386
NID-582308,ACC-392706,29063
NID-782637,ACC-150551,19704
NID-701754,ACC-524359,44185
NID-100431,ACC-925550,21451
NID-606264,ACC-644737,47465
NID-641026,ACC-764449,13119
NID-390672,ACC-192125,31979
NID-951734,ACC-768489,41673
NID-550384,ACC-553440,25347
NID-900927,ACC-832926,16636
NID-512004,ACC-589379,28236
NID-250905,ACC-673399,11516
NID-665021,ACC-355466,15513
NID-652714,ACC-478284,28450
NID-854900,ACC-744774,44176
NID-471961,ACC-248548,36847
NID-290504,ACC-719786,40526
NID-470013,ACC-101735,35422
NID-835910,ACC-657060,28514
NID-949678,ACC-744959,42633
NID-526303,ACC-900423,43525
NID-718283,ACC-503349,37682
NID-700388,ACC-386150,21080
NID-590774,ACC-517775,35868
NID-987588,ACC-846321,33876
NID-942826,ACC-333552,11613
NID-175726,ACC-640925,29910
NID-795303,ACC-995052,47693
NID-988968,ACC-465793,41354
NID-710707,ACC-999087,32842
NID-920578,ACC-984331,24653
NID-702166,ACC-652582,31325
NID-493932,ACC-276316,34416
NID-767962,ACC-324022,31755
NID-305827,ACC-207075,31024
NID-798828,ACC-700897,18498
NID-609546,ACC-715788,24170
NID-400156,ACC-633203,27315
NID-345134,ACC-290308,19962
NID-155570,ACC-265311,46190
NID-736688,ACC-180922,30126
NID-263785,ACC-898578,42538
NID-601084,ACC-947610,12022
NID-746303,ACC-877845,28202
NID-852053,ACC-212043,42650
NID-721103,ACC-849452,46305
NID-187965,ACC-145222,11133
NID-838622,ACC-701783,43224
NID-161354,ACC-487232,37066
NID-174059,ACC-367387,40016
NID-801929,ACC-407019,43283
NID-964050,ACC-768749,15518
NID-281874,ACC-427451,22161
NID-678090,ACC-886642,22497
NID-770750,ACC-389232,12554
NID-274193,ACC-312492,34296
NID-425548,ACC-320021,24810
NID-418731,ACC-605416,24890
NID-376460,ACC-379504,19345
NID-246301,ACC-657371,31238
NID-979890,ACC-388603,36188
NID-584283,ACC-534789,17202
NID-263668,ACC-274279,28086
NID-848937,ACC-173528,27558
NID-362014,ACC-419524,41584
NID-511182,ACC-326530,29013
NID-134733,ACC-684679,11932
NID-614145,ACC-173837,14422
NID-176640,ACC-998526,31118
NID-852335,ACC-457992,19977
NID-791906,ACC-247970,36479
NID-543441,ACC-200782,28008
NID-178894,ACC-147022,25623
NID-338877,ACC-349289,21107
NID-635953,ACC-595435,38256
NID-992354,ACC-599088,18640
NID-787650,ACC-330521,33552
NID-960108,ACC-504869,12673
NID-426990,ACC-184250,40224
NID-182257,ACC-223048,10085
NID-453420,ACC-668188,24428
NID-857937,ACC-638736,35710
NID-272557,ACC-873699,14620
NID-565337,ACC-604965,28157
NID-227967,ACC-437769,21619
NID-729727,ACC-734302,35571
NID-714627,ACC-505771,23849
NID-614921,ACC-459935,14338
NID-241622,ACC-894510,20399
NID-142917,ACC-220647,27516
NID-680068,ACC-379881,14669
NID-665209,ACC-826510,16254
NID-456604,ACC-412802,36997
NID-521806,ACC-563075,19902
NID-226948,ACC-268450,10275
NID-586130,ACC-111483,13772
NID-672489,ACC-178347,35479
NID-614269,ACC-537358,20089
NID-233991,ACC-325619,28959
NID-764209,ACC-741261,38068
NID-802835,ACC-100321,12872
NID-768409,ACC-362409,14544
NID-834236,ACC-464423,31868
NID-211149,ACC-103194,48962
NID-493406,ACC-236857,33709
NID-530365,ACC-609543,30519
NID-374810,ACC-620219,32042
NID-307926,ACC-578699,38746
NID-297887,ACC-578495,26684
NID-536708,ACC-108517,10416
NID-522443,ACC-246198,19610
NID-221035,ACC-810234,25513
NID-800795,ACC-285604,10898
NID-857097,ACC-499043,31629
NID-341740,ACC-746799,39409
NID-852125,ACC-239842,10406
NID-725712,ACC-638073,39503
NID-747030,ACC-222271,33060
NID-226884,ACC-662821,19350
NID-580642,ACC-890024,27311
NID-139012,ACC-204685,12393
NID-839523,ACC-577107,30522
NID-597645,ACC-112890,31036
NID-805378,ACC-884173,34630
NID-622408,ACC-222507,18140
NID-740992,ACC-528293,28997
NID-831499,ACC-339836,20173
NID-604008,ACC-881462,33843
NID-772543,ACC-392147,33811
NID-126650,ACC-807356,43295
NID-924014,ACC-949291,28182
NID-780196,ACC-740455,41045
NID-390107,ACC-873258,34497
NID-208298,ACC-805188,34875
NID-770360,ACC-637842,37670
NID-489837,ACC-794496,20403
NID-503666,ACC-190295,12271
NID-619695,ACC-447194,13866
NID-739088,ACC-449508,21373
NID-515146,ACC-270016,12094
NID-625936,ACC-449334,10645
NID-115092,ACC-941023,47953
NID-731475,ACC-894532,29406
NID-113726,ACC-483184,40445
NID-333056,ACC-259875,46434
NID-724755,ACC-599756,10753
NID-322486,ACC-208181,11703
NID-245448,ACC-999473,45463
NID-736841,ACC-235008,45505
NID-464042,ACC-295843,42741
NID-729269,ACC-419193,34528
NID-244301,ACC-185636,31384
NID-624002,ACC-152723,44774
NID-984902,ACC-974227,36343
NID-448989,ACC-864035,14055
NID-455619,ACC-311106,23674
NID-573461,ACC-597010,15504
NID-582858,ACC-435019,35452
NID-351248,ACC-187703,35387
NID-842822,ACC-194745,12253
NID-199136,ACC-532434,27853
NID-539166,ACC-733845,35135
NID-969064,ACC-242000,41250
NID-411636,ACC-456516,46194
NID-740424,ACC-213957,35119
NID-481942,ACC-449280,39263
NID-947608,ACC-657065,12029
NID-419542,ACC-703321,33196
NID-100670,ACC-178222,36237
NID-627120,ACC-939380,22852
NID-991861,ACC-980066,15412
NID-472356,ACC-571552,27687
NID-219531,ACC-817079,49051
NID-791131,ACC-342333,42340
NID-930040,ACC-536082,44125
NID-701858,ACC-359492,20286
NID-226563,ACC-602289,38607
NID-997677,ACC-809909,44216
NID-946532,ACC-253492,45184
NID-861876,ACC-310077,18024
NID-427370,ACC-737244,19494
NID-856189,ACC-699687,40582
NID-765548,ACC-542913,41018
NID-879646,ACC-463650,20267
NID-288810,ACC-503272,16703
NID-181288,ACC-178804,39864
NID-613375,ACC-564095,27469
NID-709783,ACC-506465,29799
NID-375164,ACC-943713,46277
NID-153642,ACC-965810,21120
NID-846190,ACC-965755,34244
NID-921700,ACC-236504,45278
NID-674686,ACC-743912,27599
NID-923717,ACC-876138,49584
NID-550467,ACC-707022,18890
NID-382928,ACC-292520,44655
NID-462869,ACC-893929,32356
NID-747725,ACC-792495,11840
NID-701526,ACC-885352,33021
NID-664098,ACC-451852,13452
NID-471754,ACC-960376,49137
NID-573335,ACC-436804,28942
NID-682052,ACC-520784,49084
NID-673922,ACC-392217,24442
NID-185845,ACC-389123,12522
NID-539663,ACC-461203,38516
NID-244112,ACC-378837,37015
NID-786380,ACC-861750,35655
NID-475033,ACC-301131,27784
NID-753605,ACC-607691,36855
NID-398371,ACC-192329,10118
NID-179181,ACC-404615,23197
NID-337149,ACC-623624,47130
NID-910106,ACC-221849,48632
NID-205029,ACC-773708,30539
NID-851916,ACC-308161,48544
NID-664694,ACC-118662,14983
NID-196878,ACC-752012,43359
NID-368003,ACC-187485,28648
NID-325153,ACC-707257,32772
NID-339814,ACC-549207,49928
NID-444762,ACC-279583,41257
NID-766910,ACC-810356,17934
NID-591618,ACC-414611,17404
NID-772432,ACC-262530,24189
NID-435086,ACC-791623,30761
NID-429451,ACC-406412,31977
NID-852106,ACC-617555,22000
NID-405405,ACC-202100,44717
NID-873870,ACC-321365,28697
NID-262447,ACC-402794,15590
NID-445010,ACC-905863,15962
NID-723675,ACC-462915,28646
NID-214727,ACC-434003,23133
NID-402565,ACC-564044,20593
NID-520520,ACC-125009,25957
NID-499081,ACC-191361,20436
NID-945809,ACC-824818,39521
NID-656347,ACC-154583,49460
NID-545920,ACC-228724,21370
NID-598127,ACC-672117,22031
NID-683170,ACC-140615,10598
NID-687426,ACC-366293,13900
NID-122417,ACC-300325,12930
NID-335023,ACC-669241,30805
NID-634174,ACC-168099,29648
NID-231161,ACC-436566,10439
NID-542120,ACC-415820,46775
NID-178663,ACC-666771,25182
NID-523061,ACC-196617,28751
NID-648847,ACC-711445,14885
NID-251960,ACC-156028,17828
NID-612784,ACC-681728,42767
NID-717332,ACC-541962,19241
NID-704261,ACC-851005,24769
NID-770917,ACC-207781,46766
NID-620597,ACC-929998,44567
NID-346741,ACC-334634,21738
NID-819594,ACC-604743,18102
NID-897396,ACC-831482,42131
NID-562049,ACC-501684,14490
NID-947619,ACC-615111,20864
NID-590639,ACC-778022,16284
NID-473864,ACC-813932,49411
NID-698012,ACC-543885,24208
NID-400252,ACC-661184,27210
NID-279088,ACC-917083,27162
NID-808608,ACC-811408,28052
NID-773817,ACC-277254,24401
NID-724701,ACC-891279,22723
NID-604502,ACC-945769,27493
NID-624798,ACC-371736,35409
NID-229867,ACC-100243,30021
NID-683018,ACC-902960,47156
NID-412333,ACC-490784,43775
NID-889245,ACC-420211,41306
NID-890852,ACC-483136,43790
NID-774906,ACC-505614,27169
NID-985500,ACC-580566,24463
NID-888691,ACC-438281,49394
NID-557822,ACC-373757,13652
NID-403775,ACC-634963,10831
NID-385256,ACC-826013,24802
NID-369755,ACC-821104,20828
NID-853016,ACC-755899,46633
NID-133723,ACC-124452,16464
NID-979439,ACC-565242,20514
NID-506755,ACC-463467,12440
NID-620407,ACC-709992,46531
NID-816718,ACC-585552,13392
NID-515936,ACC-224072,45031
NID-979853,ACC-821788,19860
NID-323345,ACC-810773,44275
NID-195810,ACC-969084,15566
NID-667537,ACC-463604,29360
NID-225449,ACC-871598,29151
NID-420833,ACC-813212,15835
NID-187019,ACC-323827,26978
NID-577775,ACC-389370,13834
NID-490765,ACC-898975,30093
NID-340306,ACC-680516,12446
NID-265869,ACC-145866,15489
NID-964552,ACC-529241,24694
NID-910781,ACC-516744,32767
NID-432299,ACC-647124,48373
NID-405973,ACC-677029,49367
NID-769468,ACC-113258,31683
NID-540652,ACC-449711,41842
NID-753864,ACC-934103,10218
NID-823057,ACC-499836,47394
NID-335455,ACC-369101,35297
NID-135546,ACC-616475,21005
NID-637686,ACC-366865,41976
NID-241670,ACC-410453,27393
NID-489187,ACC-582939,10331
NID-934427,ACC-944591,35096
NID-631735,ACC-634662,23661
NID-852918,ACC-740633,49771
NID-620680,ACC-301337,35090
NID-945563,ACC-274322,42017
NID-876179,ACC-260383,43995
NID-393057,ACC-741931,23163
NID-387045,ACC-374879,22919
NID-283264,ACC-171441,29614
NID-835486,ACC-104025,36755
NID-246945,ACC-813288,48269
NID-294046,ACC-880829,20624
NID-870119,ACC-661709,46226
NID-663951,ACC-795127,19339
NID-696794,ACC-457095,44015
NID-283453,ACC-101778,17289
NID-175455,ACC-132862,45979
NID-331832,ACC-107932,19607
NID-238184,ACC-174360,47137
NID-132537,ACC-635757,30633
NID-564755,ACC-823049,37496
NID-868185,ACC-744107,43105
NID-414020,ACC-420307,41328
NID-591432,ACC-602703,31157
NID-939002,ACC-134328,34411
NID-705486,ACC-998982,27192
NID-888966,ACC-308168,26433
NID-678046,ACC-252440,48967
NID-123057,ACC-165750,26095
NID-748720,ACC-350864,20498
NID-646674,ACC-645041,22246
NID-954555,ACC-732548,17490
NID-468664,ACC-923604,26365
NID-928779,ACC-629131,18207
NID-952366,ACC-299024,20825
NID-226222,ACC-302181,24354
NID-190231,ACC-789450,16750
NID-760745,ACC-686046,10278
NID-606907,ACC-395751,40723
NID-149597,ACC-839783,20501
NID-171811,ACC-877528,37942
NID-624325,ACC-170611,20232
NID-535851,ACC-916136,13070
NID-936496,ACC-467029,12054
NID-909572,ACC-989576,29311
NID-129910,ACC-855732,43820
NID-219465,ACC-360341,43483
NID-462324,ACC-559064,14750
NID-242003,ACC-174198,26852
NID-464217,ACC-473943,11369
NID-859929,ACC-955137,10379
NID-854266,ACC-980795,16461
NID-292309,ACC-120888,11858
NID-479099,ACC-460586,23470
NID-102925,ACC-772352,33196
NID-583724,ACC-858128,45063
NID-168125,ACC-137701,15948
NID-991925,ACC-662626,26488
NID-559852,ACC-159919,11736
NID-570065,ACC-118059,46088
NID-992635,ACC-583885,35696
NID-327343,ACC-139093,28867
NID-592694,ACC-351089,26113
NID-736594,ACC-360564,24601
NID-415329,ACC-711492,11535
NID-352128,ACC-938853,17532
NID-227612,ACC-303082,45506
NID-734430,ACC-336882,19943
NID-204261,ACC-362715,31030
NID-454848,ACC-988372,36854
NID-400788,ACC-768912,12417
NID-433425,ACC-791623,12867
NID-476575,ACC-563768,33716
NID-157769,ACC-946954,13968
NID-346370,ACC-932164,37548
NID-972335,ACC-697406,48262
NID-739137,ACC-597031,31360
NID-137952,ACC-495516,20158
NID-760810,ACC-899342,47484
NID-146899,ACC-745098,27230
NID-568065,ACC-843055,35629
NID-282032,ACC-261413,43762
NID-123801,ACC-563851,35058
NID-177661,ACC-999819,11619
NID-825027,ACC-642565,19292
NID-431759,ACC-357793,13549
NID-536580,ACC-922977,12303
NID-836150,ACC-237692,36422
NID-626029,ACC-271554,24866
NID-227548,ACC-906986,48380
NID-886980,ACC-504822,48499
NID-800065,ACC-642543,37922
NID-424703,ACC-859011,20672
NID-628644,ACC-394329,31695
NID-461331,ACC-873241,38326
NID-878578,ACC-379294,17448
NID-492726,ACC-575569,40996
NID-142141,ACC-748658,38544
NID-977515,ACC-128144,11149
NID-562931,ACC-484955,23460
NID-251239,ACC-100987,15212
NID-422163,ACC-805667,43593
NID-271960,ACC-396142,36732
NID-733554,ACC-616036,44428
NID-515713,ACC-340518,21483
NID-942632,ACC-619530,15398
NID-729777,ACC-957692,23771
NID-906436,ACC-639490,36496
NID-259317,ACC-150577,35530
NID-103754,ACC-273246,44734
NID-972570,ACC-965584,11396
NID-371223,ACC-554038,35370
NID-694285,ACC-537046,40177
NID-319802,ACC-178461,39574
NID-789834,ACC-418696,42608
NID-793110,ACC-717750,48831
NID-725446,ACC-366189,14040
NID-323202,ACC-706385,24967
NID-280721,ACC-300281,29767
NID-777145,ACC-217453,19428
NID-256046,ACC-174398,21400
NID-503473,ACC-654596,37926
NID-342366,ACC-227902,20216
NID-589427,ACC-721532,45231
NID-319963,ACC-986332,20288
NID-841216,ACC-462421,44065
NID-647739,ACC-826087,41140
NID-985525,ACC-575320,45349
NID-783666,ACC-691094,42310
NID-499352,ACC-786694,24269
NID-989668,ACC-110791,44993
NID-335719,ACC-310225,43462
NID-941575,ACC-799154,35300
NID-628709,ACC-639705,47375
NID-113941,ACC-718086,37375
NID-879622,ACC-888300,48145
NID-238078,ACC-574367,38091
NID-495299,ACC-128604,35786
NID-726410,ACC-272290,17039
NID-632020,ACC-249459,48369
NID-263279,ACC-216326,42852
NID-251628,ACC-589105,23275
NID-393935,ACC-144837,27478
NID-993504,ACC-759795,32634
NID-831772,ACC-752890,11813
NID-147272,ACC-197133,45527
NID-632811,ACC-756565,17348
NID-359387,ACC-260206,38567
NID-760522,ACC-140984,18080
NID-397967,ACC-601939,42560
NID-193147,ACC-618136,27160
NID-166772,ACC-899021,42725
NID-503203,ACC-946767,34884
NID-699362,ACC-644154,17594
NID-659304,ACC-597273,30325
NID-785961,ACC-143655,35930
NID-791573,ACC-664103,49508
NID-942631,ACC-603209,32742
NID-715968,ACC-563427,21002
NID-238265,ACC-160069,12625
NID-859000,ACC-160186,42231
NID-971521,ACC-191351,37808
NID-210149,ACC-267804,21127
NID-261326,ACC-470655,22357
NID-561772,ACC-709714,13564
NID-378553,ACC-490860,19780
NID-567014,ACC-431504,13885
NID-931273,ACC-988053,14229
NID-339712,ACC-931571,36342
NID-716107,ACC-753333,39518
NID-259076,ACC-723922,48443
NID-318969,ACC-796425,34850
NID-270778,ACC-739495,29325
NID-381944,ACC-561537,31050
NID-661295,ACC-619921,26109
NID-304008,ACC-948798,11085
NID-180109,ACC-228373,36719
NID-475636,ACC-836504,39088
NID-638327,ACC-718801,13492
NID-957873,ACC-279762,27159
NID-795242,ACC-842029,39337
NID-596474,ACC-850483,21192
NID-325805,ACC-443363,29578
NID-300794,ACC-474990,40562
NID-144641,ACC-637414,18726
NID-998072,ACC-567975,47843
NID-663518,ACC-698020,30107
NID-139654,ACC-893474,42137
NID-582524,ACC-857374,17486
NID-909488,ACC-958742,27444
NID-551979,ACC-822138,18671
NID-979664,ACC-680441,17625
NID-694040,ACC-851842,32314
NID-389396,ACC-839565,13597
NID-491989,ACC-862670,49410
NID-334046,ACC-959677,13420
NID-481357,ACC-704417,23665
NID-234342,ACC-741558,35694
NID-250146,ACC-740990,15892
NID-203380,ACC-346853,47065
NID-942185,ACC-855981,12648
NID-846564,ACC-782879,13410
NID-845092,ACC-110099,36462
NID-184113,ACC-565484,34552
NID-798709,ACC-245694,29785
NID-179761,ACC-153418,17772
NID-170618,ACC-676070,10165
NID-959662,ACC-996248,23617
NID-215866,ACC-771029,42509
NID-788142,ACC-342612,28184
NID-557493,ACC-327322,39452
NID-285587,ACC-977745,35037
NID-357495,ACC-463604,14039
NID-751157,ACC-124187,15800
NID-173588,ACC-985212,12429
NID-701585,ACC-127116,39511
NID-267491,ACC-512360,41843
NID-465273,ACC-923796,24762
NID-384954,ACC-281158,24458
NID-457320,ACC-659295,47066
NID-937328,ACC-663372,24988
NID-105759,ACC-160058,42320
NID-741108,ACC-988887,37196
NID-760690,ACC-421668,42715
NID-496047,ACC-659688,27794
NID-186579,ACC-443448,21623
NID-155926,ACC-580409,21113
NID-745139,ACC-345166,12883
NID-678634,ACC-571734,46617
NID-270218,ACC-894838,38716
NID-918193,ACC-764488,48520
NID-634997,ACC-808143,18846
NID-456075,ACC-104414,41322
NID-882549,ACC-630073,17901
NID-803268,ACC-536706,26953
NID-943870,ACC-897807,19592
NID-950045,ACC-201930,48374
NID-526648,ACC-308674,41723
NID-502198,ACC-896366,27965
NID-601161,ACC-996308,24549
NID-765413,ACC-825018,28855
NID-174743,ACC-101606,16472
NID-141564,ACC-125855,30757
NID-991733,ACC-176787,48903
NID-405072,ACC-100537,20795
NID-598321,ACC-770334,32293
NID-220781,ACC-463074,36152
NID-880439,ACC-266023,24614
NID-937948,ACC-366779,25093
NID-399916,ACC-659691,43717
NID-160930,ACC-925594,38457
NID-752051,ACC-321521,26516
NID-469374,ACC-891220,13376
NID-459196,ACC-641065,35235
NID-650790,ACC-289666,36639
NID-524807,ACC-202646,48519
NID-302131,ACC-697862,40971
NID-842382,ACC-138278,45179
NID-992372,ACC-896187,32017
NID-441827,ACC-682914,25802
NID-290253,ACC-240563,32389
NID-894319,ACC-184270,49183
NID-285291,ACC-704876,38379
NID-124782,ACC-558033,34449
NID-362815,ACC-832728,41214
NID-597855,ACC-802064,26058
NID-992653,ACC-215961,11581
NID-757740,ACC-877078,41740
NID-260855,ACC-391235,33439
NID-117215,ACC-242191,24394
NID-652062,ACC-777449,39660
NID-932032,ACC-393396,29302
NID-829762,ACC-527902,16262
NID-327698,ACC-693436,46655
NID-339096,ACC-815933,22205
NID-606314,ACC-820353,46239
NID-291523,ACC-268877,44381
NID-876935,ACC-812668,21441
NID-581699,ACC-855539,22914
NID-978364,ACC-535810,24440
NID-654960,ACC-763697,21663
NID-560377,ACC-125317,35278
NID-444136,ACC-833314,20034
NID-354136,ACC-698551,24163
NID-741651,ACC-969157,19860
NID-240082,ACC-149281,23125
NID-635585,ACC-713124,22721
NID-931877,ACC-141050,15623
NID-873418,ACC-766304,24722
NID-381518,ACC-674027,16989
NID-419012,ACC-886134,33662
NID-905602,ACC-747014,21993
NID-444669,ACC-140233,11788
NID-755355,ACC-662521,47424
NID-229251,ACC-635898,10532
NID-585229,ACC-147596,37890
NID-376562,ACC-624992,28015
NID-862184,ACC-651440,37332
NID-698710,ACC-431972,42331
NID-360197,ACC-663069,41385
NID-904949,ACC-266079,17074
NID-326898,ACC-844972,28173
NID-143183,ACC-171434,46258
NID-722483,ACC-337150,30429
NID-613056,ACC-685692,22214
NID-425696,ACC-933540,39453
NID-805553,ACC-207834,27118
NID-447110,ACC-694389,13553
NID-633232,ACC-358124,23822
NID-616967,ACC-823263,32415
NID-794312,ACC-664197,11219
NID-385504,ACC-406489,42233
NID-163702,ACC-242689,44325
NID-414474,ACC-961566,35520
NID-781072,ACC-439057,14486
NID-699247,ACC-383994,17675
NID-920103,ACC-269913,21944
NID-258946,ACC-759087,11636
NID-886245,ACC-120564,13768
NID-671114,ACC-698688,21731
NID-643485,ACC-959997,29884
NID-118038,ACC-804642,46760
NID-638915,ACC-318827,31393
NID-253719,ACC-350613,18447
NID-984830,ACC-690560,49197
NID-219978,ACC-172819,35858
NID-328053,ACC-977435,44606
NID-729105,ACC-387612,32856
NID-187445,ACC-231462,25719
NID-210478,ACC-881760,42200
NID-525626,ACC-112116,43101
NID-948787,ACC-750048,19723
NID-179296,ACC-225421,13269
NID-389357,ACC-909856,30275
NID-536275,ACC-781282,32964
NID-130031,ACC-185527,11493
NID-741897,ACC-428575,32312
NID-224236,ACC-683589,11055
NID-839797,ACC-914501,49075
NID-367380,ACC-247910,40374
NID-119888,ACC-428837,35759
NID-812555,ACC-799893,35515
NID-561589,ACC-912757,34807
NID-645613,ACC-450132,49988
NID-556929,ACC-237948,24986
NID-764160,ACC-853155,39373
NID-331384,ACC-111462,11062
NID-218613,ACC-891073,15943
NID-604919,ACC-641806,13101
NID-394802,ACC-408285,23349
NID-221179,ACC-341029,48564
NID-738657,ACC-538972,38547
NID-771693,ACC-225816,33746
NID-101215,ACC-571186,25866
NID-100163,ACC-351828,16162
NID-825611,ACC-648216,47625
NID-357426,ACC-379599,48981
NID-469404,ACC-791572,44192
NID-158101,ACC-444156,44926
NID-543704,ACC-319272,23057
NID-932737,ACC-930509,13317
NID-154554,ACC-869053,19093
NID-730234,ACC-385680,27799
NID-857013,ACC-916316,44677
NID-408991,ACC-585280,22885
NID-156425,ACC-834112,40508
NID-258116,ACC-560811,38345
NID-831010,ACC-524447,31763
NID-968760,ACC-209357,44474
NID-429259,ACC-792799,39008
NID-626407,ACC-962441,45655
NID-537776,ACC-428674,34583
NID-800556,ACC-898183,35757
NID-180946,ACC-992726,48780
NID-982571,ACC-189230,43364
NID-277903,ACC-647765,34942
NID-314585,ACC-864818,17549
NID-319948,ACC-830332,24645
NID-204590,ACC-130233,15260
NID-917162,ACC-667539,39431
NID-506663,ACC-779655,32911
NID-919797,ACC-344512,32905
NID-607883,ACC-431514,46692
NID-103112,ACC-444071,12519
NID-815952,ACC-156108,38373
NID-502328,ACC-257837,20861
NID-422043,ACC-111474,32911
NID-758498,ACC-133888,47115
NID-581198,ACC-625703,17397
NID-633461,ACC-733489,49013
NID-614784,ACC-445303,41618
NID-249510,ACC-190853,38797
NID-628786,ACC-909746,17581
NID-432115,ACC-439236,12674
NID-586689,ACC-921608,47000
NID-519713,ACC-536820,25892
NID-309710,ACC-127345,23618
NID-741944,ACC-756174,21758
NID-742159,ACC-277423,14232
NID-974483,ACC-669605,49048
NID-384035,ACC-801309,26253
NID-299286,ACC-161179,16974
NID-808135,ACC-623114,43170
NID-974021,ACC-496843,47276
NID-974571,ACC-184642,46864
NID-802081,ACC-740140,11869
NID-962033,ACC-748437,42982
NID-687670,ACC-862718,44748
NID-776786,ACC-656223,33880
NID-664477,ACC-116070,12644
NID-376985,ACC-478750,16688
NID-893461,ACC-247591,44971
NID-264923,ACC-673279,24089
NID-699473,ACC-356260,45916
NID-960469,ACC-640024,39605
NID-168614,ACC-232333,32573
NID-464598,ACC-501836,15693
NID-182928,ACC-875824,46784
NID-263998,ACC-544837,36534
NID-225138,ACC-849980,15289
NID-108715,ACC-189709,47857
NID-557721,ACC-856266,39578
NID-895659,ACC-885257,12127
NID-517562,ACC-525044,26339
NID-952915,ACC-681773,34589
NID-923897,ACC-274253,45762
NID-506949,ACC-815623,19821
NID-391370,ACC-240596,48006
NID-865098,ACC-844702,46550
NID-477888,ACC-514999,47453
NID-324511,ACC-945433,42085
NID-481736,ACC-495950,46922
NID-303725,ACC-328052,40746
NID-362304,ACC-677226,30747
NID-610884,ACC-759153,11466
NID-122938,ACC-134315,33674
NID-354821,ACC-964924,43502
NID-364812,ACC-593551,18521
NID-869289,ACC-323996,10208
NID-291349,ACC-466504,18099
NID-250724,ACC-473845,20332
NID-973866,ACC-172081,44468
NID-954887,ACC-938162,49192
NID-585696,ACC-655487,24662
NID-996826,ACC-257406,22831
NID-983768,ACC-704335,11227
NID-957804,ACC-889725,35303
NID-212623,ACC-896531,34933
NID-111848,ACC-803729,18491
NID-738722,ACC-929411,33129
NID-607429,ACC-353895,38901
NID-162049,ACC-268326,28198
NID-138846,ACC-139098,38576
NID-434023,ACC-461883,21435
NID-992569,ACC-476231,29564
NID-277573,ACC-109962,46519
NID-670315,ACC-470310,11809
NID-937901,ACC-867794,49601
NID-849974,ACC-765362,25163
NID-741118,ACC-250391,24141
NID-543167,ACC-382562,23002
NID-493233,ACC-838108,20618
NID-611875,ACC-345444,44019
NID-812438,ACC-562473,20843
NID-481051,ACC-255209,49795
NID-868822,ACC-278945,41129
NID-217625,ACC-757770,21242
NID-747092,ACC-297800,38683
NID-760006,ACC-541316,46507
NID-914972,ACC-501067,15282
NID-243643,ACC-525970,40686
NID-950261,ACC-877720,32605
NID-927192,ACC-864557,32634
NID-705910,ACC-594905,42398
NID-516656,ACC-645743,13124
NID-490614,ACC-372316,47882
NID-609891,ACC-985420,19059
NID-640780,ACC-107779,25894
NID-783860,ACC-130240,49280
NID-878496,ACC-238066,46487
NID-240382,ACC-220851,31765
NID-806141,ACC-229150,45345
NID-231973,ACC-167193,29759
NID-748899,ACC-463923,25282
NID-965553,ACC-178965,19222
NID-998591,ACC-426638,13180
NID-456910,ACC-103484,44240
NID-645150,ACC-144171,23685
NID-532455,ACC-484634,48145
NID-204680,ACC-796885,48783
NID-468244,ACC-706121,26908
NID-145541,ACC-544832,22100
NID-897240,ACC-158225,33329
NID-500263,ACC-508228,44176
NID-804011,ACC-139985,40832
NID-788149,ACC-332783,18900
NID-199811,ACC-114594,31771
NID-900539,ACC-309761,33313
NID-708362,ACC-237369,27772
NID-213594,ACC-771938,48082
NID-999150,ACC-208765,18466
NID-289212,ACC-697965,40588
NID-989949,ACC-864234,11842
NID-791232,ACC-247070,49719
NID-567826,ACC-675192,29175
NID-645859,ACC-293187,14803
NID-706826,ACC-389472,13439
NID-676535,ACC-385441,19167
NID-800791,ACC-283738,46072
NID-227038,ACC-419952,21966
NID-777827,ACC-779619,46405
NID-457756,ACC-744981,32525
NID-603137,ACC-498768,39354
NID-462046,ACC-599581,33548
NID-487635,ACC-169336,36904
NID-207073,ACC-611307,48044
NID-291670,ACC-535496,26425
NID-223560,ACC-958100,43610
NID-818932,ACC-188648,24742
NID-730827,ACC-811784,44343
NID-258005,ACC-563268,39372
NID-626002,ACC-379208,45687
NID-491449,ACC-161290,30362
NID-302344,ACC-161368,33798
NID-429465,ACC-115157,13218
NID-948728,ACC-760900,13656
NID-475222,ACC-123975,40882
NID-434260,ACC-112253,21438
NID-803380,ACC-880479,28352
NID-118921,ACC-576458,44786
NID-353190,ACC-795059,20982
NID-260062,ACC-498359,47132
NID-324564,ACC-424685,45824
NID-586083,ACC-942183,19858
NID-556637,ACC-769798,43667
